"","X.1","X","price","lot_size","waterfront","age","land_value","construction","air_cond","fuel","heat","sewer","living_area","fireplaces","bathrooms","rooms","waterfront2","air_cond2","construction2","sewer2"
"1544",1544,1544,196900,0.41,0,35,30500,0,1,2,2,3,1672,0,1.5,6,"No","Yes","No","Public"
"1545",1545,1545,233000,0.26,0,30,21900,0,1,2,2,3,1902,1,1.5,5,"No","Yes","No","Public"
"1546",1546,1546,140000,0.06,0,20,16400,0,1,2,2,3,1479,1,1.5,7,"No","Yes","No","Public"
"1547",1547,1547,162900,0.12,0,20,18200,0,0,3,4,3,1314,1,1.5,5,"No","No","No","Public"
"1548",1548,1548,178000,0.17,0,18,18700,0,1,3,4,3,1302,0,1.5,4,"No","Yes","No","Public"
"1549",1549,1549,265000,0.67,0,40,34100,0,0,2,3,3,2310,1,2.5,10,"No","No","No","Public"
"1550",1550,1550,454900,0.66,0,9,75800,0,0,2,2,3,2880,1,2.5,11,"No","No","No","Public"
"1551",1551,1551,215000,5.65,0,53,69400,0,1,4,2,3,1948,1,1.5,5,"No","Yes","No","Public"
"1552",1552,1552,248000,0.67,0,16,39600,0,1,2,2,3,1613,1,1.5,8,"No","Yes","No","Public"
"1553",1553,1553,395000,0.7,0,16,35000,0,1,2,3,3,2803,1,3,10,"No","Yes","No","Public"
"1554",1554,1554,171500,0.07,0,20,16800,0,1,3,4,3,1479,1,1.5,4,"No","Yes","No","Public"
"1555",1555,1555,268000,0.48,0,27,62000,0,1,2,2,3,2147,1,2.5,10,"No","Yes","No","Public"
"1556",1556,1556,166500,0.06,0,20,16400,0,1,3,4,3,1314,1,1.5,4,"No","Yes","No","Public"
"1557",1557,1557,355000,0.43,0,7,39000,0,1,2,2,3,2330,1,2.5,7,"No","Yes","No","Public"
"1558",1558,1558,165000,0.93,0,13,38300,0,0,2,2,2,1352,0,1,8,"No","No","No","Private"
"1559",1559,1559,300000,0.08,0,34,37300,0,0,2,3,3,2276,1,2.5,10,"No","No","No","Public"
"1560",1560,1560,350000,0.5,0,18,63500,0,1,2,2,3,2162,1,2.5,9,"No","Yes","No","Public"
"1561",1561,1561,279900,0.49,0,19,62800,0,1,2,2,3,2091,1,2.5,8,"No","Yes","No","Public"
"1562",1562,1562,265000,0.65,0,37,33500,0,0,2,3,3,2564,1,2.5,8,"No","No","No","Public"
"1563",1563,1563,267000,0.31,0,33,25100,0,0,2,2,3,2050,0,1.5,9,"No","No","No","Public"
"1564",1564,1564,235000,0.76,0,38,35300,0,0,2,3,3,1768,0,2,5,"No","No","No","Public"
"1565",1565,1565,299900,0.46,0,18,60500,0,1,2,2,3,2497,1,2.5,9,"No","Yes","No","Public"
"1566",1566,1566,167000,0.07,0,26,16800,0,1,2,2,3,1290,1,1.5,7,"No","Yes","No","Public"
"1567",1567,1567,168000,0.4,0,149,28000,0,0,4,2,2,1776,0,2,8,"No","No","No","Private"
"1568",1568,1568,150000,0.07,0,21,16800,0,0,3,4,3,1480,0,1.5,6,"No","No","No","Public"
"1569",1569,1569,255000,0.41,0,21,25400,0,1,2,2,3,1910,0,2.5,6,"No","Yes","No","Public"
"1570",1570,1570,455000,4.2,0,29,70500,0,1,3,4,2,2828,1,2.5,10,"No","Yes","No","Private"
"1571",1571,1571,351100,0.46,0,3,16100,0,0,2,2,3,2535,1,2.5,10,"No","No","No","Public"
"1572",1572,1572,315000,0.46,0,36,27400,0,0,2,3,3,2576,1,2.5,12,"No","No","No","Public"
"1573",1573,1573,220000,0.4,0,21,28000,0,0,2,2,3,1500,0,1.5,7,"No","No","No","Public"
"1574",1574,1574,159000,0.14,0,20,18400,0,0,3,4,3,1480,0,1.5,8,"No","No","No","Public"
"1575",1575,1575,341000,0.57,0,16,68800,0,1,2,2,3,2250,1,2.5,8,"No","Yes","No","Public"
"1576",1576,1576,276000,0.47,0,19,36600,0,1,2,2,3,1831,1,2,5,"No","Yes","No","Public"
"1577",1577,1577,309000,0.49,0,19,62800,0,1,2,2,3,2214,1,2.5,10,"No","Yes","No","Public"
"1578",1578,1578,217021,0.46,0,31,32700,0,0,2,3,2,1846,0,1.5,7,"No","No","No","Private"
"1579",1579,1579,188500,0.05,0,19,16000,0,1,2,2,3,1302,0,1.5,6,"No","Yes","No","Public"
"1580",1580,1580,320000,0.55,0,33,50300,0,1,2,2,3,2212,1,2.5,9,"No","Yes","No","Public"
"1581",1581,1581,247000,0.34,0,40,39000,0,0,2,2,3,1783,1,2.5,10,"No","No","No","Public"
"1582",1582,1582,166000,0.1,0,21,18000,0,0,3,4,3,1480,1,1.5,7,"No","No","No","Public"
"1583",1583,1583,236000,0.15,0,37,38800,0,0,4,3,2,1794,0,2,6,"No","No","No","Private"
"1584",1584,1584,233900,0.3,0,32,24500,0,1,2,2,3,1918,1,1.5,6,"No","Yes","No","Public"
"1585",1585,1585,162740,0.07,0,21,16800,0,0,2,2,3,1480,1,1.5,8,"No","No","No","Public"
"1586",1586,1586,225000,0.45,0,35,32300,0,0,2,2,3,1756,1,1.5,7,"No","No","No","Public"
"1587",1587,1587,360000,0.91,0,17,77200,0,1,2,3,3,2499,1,3,7,"No","Yes","No","Public"
"1588",1588,1588,281520,0.56,0,34,30800,0,1,2,3,3,2310,1,3,8,"No","Yes","No","Public"
"1589",1589,1589,365000,0.56,0,0,37900,0,0,2,2,3,2950,1,2.5,12,"No","No","No","Public"
"1590",1590,1590,315000,0.6,0,20,71000,0,1,2,2,3,2702,3,2.5,10,"No","Yes","No","Public"
"1591",1591,1591,297900,0.3,0,15,34000,0,1,2,2,3,2288,1,2.5,8,"No","Yes","No","Public"
"1592",1592,1592,270000,0.42,0,35,30900,0,1,2,2,3,1838,0,1.5,7,"No","Yes","No","Public"
"1593",1593,1593,260000,0.42,0,27,25800,0,0,2,3,3,2310,1,2.5,10,"No","No","No","Public"
"1594",1594,1594,72000,0.33,0,85,24600,0,0,3,4,2,1152,0,1,6,"No","No","No","Private"
"1595",1595,1595,229500,0.34,0,22,22600,0,0,2,2,3,1577,0,2,8,"No","No","No","Public"
"1596",1596,1596,275000,0.54,0,19,30200,0,0,2,3,3,2175,1,2.5,10,"No","No","No","Public"
"1597",1597,1597,155000,0.29,0,23,19500,0,0,2,2,3,1375,0,1.5,4,"No","No","No","Public"
"1598",1598,1598,225570,0.37,0,27,23800,0,0,2,3,3,1616,1,3,8,"No","No","No","Public"
"1599",1599,1599,224000,0.54,0,38,34700,0,0,2,2,3,1954,1,2,10,"No","No","No","Public"
"1600",1600,1600,290000,0.61,0,34,32300,0,0,2,3,3,2728,1,2.5,10,"No","No","No","Public"
"1601",1601,1601,262000,0.64,0,35,33200,0,0,2,3,3,2553,1,2.5,9,"No","No","No","Public"
"1602",1602,1602,319900,0.34,0,3,11900,0,0,2,2,3,1963,1,2.5,8,"No","No","No","Public"
"1603",1603,1603,265000,0.45,0,43,27000,0,0,2,3,3,2564,1,2.5,11,"No","No","No","Public"
"1604",1604,1604,255000,0.33,0,19,35500,0,1,2,4,3,1792,1,1.5,7,"No","Yes","No","Public"
"1605",1605,1605,217300,0.35,0,40,27800,0,0,2,3,3,1663,1,1,8,"No","No","No","Public"
"1606",1606,1606,291000,0.49,0,6,17200,0,1,2,2,3,2070,1,2.5,6,"No","Yes","No","Public"
"1607",1607,1607,319000,0.46,0,26,48000,0,1,4,2,3,2588,1,2.5,12,"No","Yes","No","Public"
"1608",1608,1608,271500,0.54,0,35,30200,0,0,2,3,3,2276,1,2.5,9,"No","No","No","Public"
"1609",1609,1609,224900,0.48,0,45,28200,0,0,2,2,3,1732,0,2,7,"No","No","No","Public"
"1610",1610,1610,260000,0.63,0,39,32900,0,0,2,3,3,2310,1,2.5,9,"No","No","No","Public"
"1611",1611,1611,199900,0.63,0,38,22100,0,1,2,3,2,1742,1,1,10,"No","Yes","No","Private"
"1612",1612,1612,252659,0.41,0,36,25400,0,0,2,3,3,2802,1,2.5,8,"No","No","No","Public"
"1613",1613,1613,312500,0.46,0,16,36400,0,1,2,2,3,1902,1,2.5,6,"No","Yes","No","Public"
"1614",1614,1614,290000,0.46,0,22,48000,0,1,2,2,3,2030,1,2.5,10,"No","Yes","No","Public"
"1615",1615,1615,155000,0.57,0,59,29900,0,0,2,2,3,1498,1,1,7,"No","No","No","Public"
"1616",1616,1616,355000,0.55,0,20,67300,0,1,2,2,3,2116,1,2.5,10,"No","Yes","No","Public"
"1617",1617,1617,190000,0.83,0,37,35700,0,0,2,3,3,2108,1,2.5,10,"No","No","No","Public"
"1618",1618,1618,130000,0.06,0,16,1600,0,1,2,2,3,1480,1,2.5,4,"No","Yes","No","Public"
"1619",1619,1619,264000,0.21,0,1,32000,1,0,2,2,3,2427,0,2.5,9,"No","No","Yes","Public"
"1620",1620,1620,193980,0.31,0,12,10400,0,0,2,2,3,1348,0,2,5,"No","No","No","Public"
"1621",1621,1621,219900,0.25,0,13,9000,0,0,2,2,3,1391,0,2,8,"No","No","No","Public"
"1622",1622,1622,469900,1.4,0,2,74800,1,1,2,2,3,3422,1,4,12,"No","Yes","Yes","Public"
"1623",1623,1623,314230,0.51,0,1,74800,1,1,2,2,3,2686,1,3,10,"No","Yes","Yes","Public"
"1624",1624,1624,138900,0.15,0,14,5400,0,1,2,3,3,1034,0,1.5,3,"No","Yes","No","Public"
"1625",1625,1625,160000,0.29,0,14,9700,0,1,2,2,3,1072,0,1,7,"No","Yes","No","Public"
"1626",1626,1626,228000,0.25,0,12,15200,0,0,2,2,3,1512,0,2,8,"No","No","No","Public"
"1627",1627,1627,224400,5,0,17,24100,0,0,3,4,2,1008,0,1,5,"No","No","No","Private"
"1628",1628,1628,132870,0.06,0,17,1600,0,0,2,3,3,1480,1,1.5,5,"No","No","No","Public"
"1629",1629,1629,135600,0.51,0,34,16600,0,0,2,2,2,912,0,1,4,"No","No","No","Private"
"1630",1630,1630,150600,0.07,0,17,1800,0,1,2,3,3,1480,1,1.5,7,"No","Yes","No","Public"
"1631",1631,1631,335000,1.25,0,16,11900,0,0,3,4,2,1558,1,2,7,"No","No","No","Private"
"1632",1632,1632,316250,0.04,0,0,74800,1,0,2,2,3,2648,1,2.5,11,"No","No","Yes","Public"
"1633",1633,1633,181280,0.39,0,26,9800,0,0,2,2,2,2248,0,1,10,"No","No","No","Private"
"1634",1634,1634,158000,0.73,0,85,16400,0,0,4,2,2,1461,0,1,6,"No","No","No","Private"
"1635",1635,1635,221000,0.23,0,11,7700,0,0,2,2,3,1470,1,2.5,8,"No","No","No","Public"
"1636",1636,1636,230000,0.5,0,8,4000,0,0,2,2,3,1900,0,1.5,6,"No","No","No","Public"
"1637",1637,1637,299000,0.1,0,8,13000,0,1,2,2,3,2054,0,2.5,6,"No","Yes","No","Public"
"1638",1638,1638,148000,0.07,0,16,1800,0,0,2,2,3,1480,1,2.5,4,"No","No","No","Public"
"1639",1639,1639,267500,0.24,0,14,8600,0,0,2,2,3,1822,0,2,9,"No","No","No","Public"
"1640",1640,1640,259000,0.01,0,12,17900,0,0,2,2,3,1620,1,2.5,5,"No","No","No","Public"
"1641",1641,1641,321000,0.1,0,14,21000,0,1,2,2,3,2120,0,2.5,8,"No","Yes","No","Public"
"1642",1642,1642,409790,0.27,0,1,74800,1,0,2,2,3,3009,1,3.5,12,"No","No","Yes","Public"
"1643",1643,1643,184000,0.45,0,35,9000,0,0,2,2,2,1791,0,1,10,"No","No","No","Private"
"1644",1644,1644,145000,0.07,0,16,1800,0,1,3,2,3,1480,1,2.5,3,"No","Yes","No","Public"
"1645",1645,1645,310000,1.75,0,14,20600,0,0,3,4,2,1300,0,2,4,"No","No","No","Private"
"1646",1646,1646,170000,0.07,0,16,1800,0,0,2,2,3,1480,1,1.5,5,"No","No","No","Public"
"1647",1647,1647,210500,0.02,0,15,9700,0,0,2,2,3,1876,0,2,6,"No","No","No","Public"
"1648",1648,1648,199900,0.24,0,13,8000,0,0,2,2,3,1564,0,2,5,"No","No","No","Public"
"1649",1649,1649,150000,0.28,0,70,9800,0,0,2,3,3,1248,0,1.5,4,"No","No","No","Public"
"1650",1650,1650,153000,0.11,0,16,2900,0,0,2,2,3,1480,0,2.5,4,"No","No","No","Public"
"1651",1651,1651,334000,0.55,0,12,19300,0,0,2,2,3,2281,1,2.5,7,"No","No","No","Public"
"1652",1652,1652,216900,0.4,0,38,8000,0,1,2,2,2,2395,1,1.5,6,"No","Yes","No","Private"
"1653",1653,1653,259000,0.05,0,15,16800,0,0,2,2,3,1915,1,2.5,10,"No","No","No","Public"
"1654",1654,1654,240000,0.3,0,12,10800,0,0,2,2,3,1400,2,1.5,4,"No","No","No","Public"
"1655",1655,1655,186030,0.37,0,38,9300,0,1,2,2,2,1104,0,1,9,"No","Yes","No","Private"
"1656",1656,1656,203000,0.43,0,14,13500,0,1,2,2,3,1796,1,2.5,8,"No","Yes","No","Public"
"1657",1657,1657,255000,0.13,0,15,13700,0,0,2,2,3,1512,0,1.5,6,"No","No","No","Public"
"1658",1658,1658,119000,0.09,0,95,3200,0,0,2,3,3,1646,0,1,5,"No","No","No","Public"
"1659",1659,1659,260800,0.5,0,5,4000,0,0,2,2,3,1868,1,2.5,7,"No","No","No","Public"
"1660",1660,1660,169000,0.19,0,15,6800,0,0,2,2,3,1301,0,1.5,4,"No","No","No","Public"
"1661",1661,1661,225000,0.95,0,15,11200,0,0,3,4,2,1652,0,2,7,"No","No","No","Private"
"1662",1662,1662,124000,0.35,0,33,8500,0,0,4,3,2,1056,0,1,7,"No","No","No","Private"
"1663",1663,1663,245000,0.51,0,22,15100,0,0,2,2,2,2312,0,1.5,10,"No","No","No","Private"
"1664",1664,1664,250000,0.48,0,15,19200,0,1,2,2,2,2072,0,2.5,5,"No","Yes","No","Private"
"1665",1665,1665,172000,0.46,0,20,7800,0,0,3,4,2,1200,0,1,6,"No","No","No","Private"
"1666",1666,1666,153500,0.48,0,33,12000,0,0,4,2,2,1764,1,1.5,7,"No","No","No","Private"
"1667",1667,1667,165000,0.02,0,17,20100,0,0,2,2,2,960,0,1,4,"No","No","No","Private"
"1668",1668,1668,159000,0.17,0,22,15800,0,0,2,2,3,988,0,2,4,"No","No","No","Public"
"1669",1669,1669,171500,0.17,0,19,15200,0,0,3,4,3,1514,0,1.5,7,"No","No","No","Public"
"1670",1670,1670,240000,0.51,0,13,26900,0,1,2,2,3,1320,0,2,7,"No","Yes","No","Public"
"1671",1671,1671,409550,0.69,0,1,83500,1,1,2,2,2,2719,1,2,9,"No","Yes","Yes","Private"
"1672",1672,1672,302000,0.61,0,11,41700,0,0,2,2,3,1796,1,2.5,6,"No","No","No","Public"
"1673",1673,1673,285000,0.38,0,4,53900,0,0,2,2,3,1709,1,2.5,5,"No","No","No","Public"
"1674",1674,1674,385900,0.4,0,1,233000,1,1,2,2,3,3008,1,2.5,11,"No","Yes","Yes","Public"
"1675",1675,1675,140595,0.42,0,71,18600,0,0,4,2,2,1350,0,1,5,"No","No","No","Private"
"1676",1676,1676,213000,0.47,0,20,20000,0,1,3,4,2,1200,0,1.5,7,"No","Yes","No","Private"
"1677",1677,1677,335000,0.47,0,3,53900,0,1,2,2,3,1857,1,2.5,6,"No","Yes","No","Public"
"1678",1678,1678,290000,0.66,0,15,31200,0,1,2,2,2,2305,1,2.5,11,"No","Yes","No","Private"
"1679",1679,1679,265000,0.49,0,1,15000,1,1,2,2,2,2184,1,2.5,10,"No","Yes","Yes","Private"
"1680",1680,1680,334000,0.32,0,116,16400,0,0,2,2,3,1668,0,2,7,"No","No","No","Public"
"1681",1681,1681,382406,0.44,0,1,108900,1,1,2,2,3,2712,1,2.5,12,"No","Yes","Yes","Public"
"1682",1682,1682,149300,0.16,0,20,15700,0,0,3,4,3,912,0,1.5,3,"No","No","No","Public"
"1683",1683,1683,212000,0.34,0,21,27000,0,0,3,4,3,1508,0,1.5,4,"No","No","No","Public"
"1684",1684,1684,195000,0.46,0,28,24500,0,0,3,4,3,1232,1,1,6,"No","No","No","Public"
"1685",1685,1685,245000,0.36,0,106,35900,0,0,2,2,3,1836,1,1.5,6,"No","No","No","Public"
"1686",1686,1686,422680,0.16,0,176,46200,0,0,2,3,3,4486,1,4,12,"No","No","No","Public"
"1687",1687,1687,240000,4.21,0,38,70400,0,0,4,3,2,2204,2,2,8,"No","No","No","Private"
"1688",1688,1688,156000,0.16,0,19,15100,0,0,2,2,3,1184,0,2,7,"No","No","No","Public"
"1689",1689,1689,265000,0.49,0,1,15000,1,1,2,2,2,2184,1,2.5,8,"No","Yes","Yes","Private"
"1690",1690,1690,334000,0.32,0,116,16400,0,0,2,2,3,1668,0,2,5,"No","No","No","Public"
"1691",1691,1691,382406,0.44,0,1,108900,1,1,2,2,3,2712,1,2.5,11,"No","Yes","Yes","Public"
"1692",1692,1692,149300,0.16,0,20,15700,0,0,3,4,3,912,0,1.5,5,"No","No","No","Public"
"1693",1693,1693,212000,0.34,0,21,27000,0,0,3,4,3,1508,0,1.5,4,"No","No","No","Public"
"1694",1694,1694,195000,0.46,0,28,24500,0,0,3,4,3,1232,1,1,4,"No","No","No","Public"
"1695",1695,1695,171600,0.32,0,15,4650,0,0,3,4,3,960,0,1,4,"No","No","No","Public"
"1696",1696,1696,245000,0.36,0,106,35900,0,0,2,2,3,1836,1,1.5,8,"No","No","No","Public"
"1697",1697,1697,282000,0.87,0,12,56300,0,1,2,2,3,1836,1,1.5,6,"No","Yes","No","Public"
"1698",1698,1698,260000,0.34,0,42,27100,0,0,2,3,2,1803,0,1.5,6,"No","No","No","Private"
"1699",1699,1699,254500,0.17,0,9,20400,0,1,2,2,3,1463,1,2,8,"No","Yes","No","Public"
"1700",1700,1700,179900,0.07,0,27,16800,0,1,2,2,3,1290,1,1.5,7,"No","Yes","No","Public"
"1701",1701,1701,255000,0.53,0,38,29900,0,0,2,3,3,2310,1,2.5,10,"No","No","No","Public"
"1702",1702,1702,265000,0.43,0,40,26200,0,1,2,3,3,1664,1,2,4,"No","Yes","No","Public"
"1703",1703,1703,174000,0.06,0,21,16400,0,0,2,2,3,1479,0,1.5,8,"No","No","No","Public"
"1704",1704,1704,322000,0.26,0,7,9100,0,1,2,2,3,2483,1,2.5,8,"No","Yes","No","Public"
"1705",1705,1705,337000,0.46,0,4,60500,0,1,2,2,3,2480,1,2.5,10,"No","Yes","No","Public"
"1706",1706,1706,221450,0.36,0,121,33000,0,0,4,2,2,2699,1,1,12,"No","No","No","Private"
"1707",1707,1707,247000,0.3,0,28,34000,0,1,2,2,3,1676,1,2.5,8,"No","Yes","No","Public"
"1708",1708,1708,180000,0.54,0,38,30200,0,0,2,3,3,2816,1,2.5,10,"No","No","No","Public"
"1709",1709,1709,229900,0.37,0,26,23800,0,0,2,3,3,1966,0,1.5,7,"No","No","No","Public"
"1710",1710,1710,230000,0.54,0,39,34700,0,0,2,2,3,2112,1,1.5,9,"No","No","No","Public"
"1711",1711,1711,388000,0.77,0,9,74400,0,0,2,2,3,2762,1,2.5,12,"No","No","No","Public"
"1712",1712,1712,350000,0.66,0,23,72200,0,1,2,2,3,2184,1,2.5,9,"No","Yes","No","Public"
"1713",1713,1713,169700,0.07,0,22,16800,0,0,3,4,3,1480,0,1.5,7,"No","No","No","Public"
"1714",1714,1714,190000,0.53,0,39,34700,0,0,2,2,3,1624,0,1,4,"No","No","No","Public"
"1715",1715,1715,317500,0.54,0,19,30200,0,1,2,2,3,1650,1,2,4,"No","Yes","No","Public"
"1716",1716,1716,70000,1.34,0,34,36700,0,0,3,4,2,1313,0,1.5,3,"No","No","No","Private"
"1717",1717,1717,300000,0.65,0,19,33500,0,0,2,3,3,2600,1,2.5,11,"No","No","No","Public"
"1718",1718,1718,145400,0.13,0,22,18300,0,0,2,2,3,945,0,1,5,"No","No","No","Public"
"1719",1719,1719,183500,0.28,0,57,23200,0,0,4,2,2,1121,0,1.5,4,"No","No","No","Private"
"1720",1720,1720,275900,0.81,0,0,7300,1,0,2,2,3,2288,1,2.5,8,"No","No","Yes","Public"
"1721",1721,1721,436023,0.41,0,5,43400,0,1,2,2,3,2718,1,2.5,12,"No","Yes","No","Public"
"1722",1722,1722,319900,0.58,0,42,31400,0,0,2,3,3,2464,1,2.5,8,"No","No","No","Public"
"1723",1723,1723,249000,0.43,0,41,45800,0,0,2,3,3,2426,2,2,7,"No","No","No","Public"
"1724",1724,1724,289000,0.38,0,32,24200,0,0,2,3,3,2310,1,2.5,11,"No","No","No","Public"
"1725",1725,1725,285000,0.94,0,37,36200,0,0,2,3,3,2564,1,2.5,11,"No","No","No","Public"
"1726",1726,1726,194900,0.39,0,9,20400,0,0,2,2,3,1099,0,1,3,"No","No","No","Public"
"1727",1727,1727,125000,0.24,0,48,16800,0,0,2,2,3,1225,1,1,7,"No","No","No","Public"
"1728",1728,1728,111300,0.59,0,86,26000,0,0,2,2,2,1959,0,1,6,"No","No","No","Private"
